order_id,product_id,quantity,line_total
9063,60,4,1159.44
9064,35,5,138.85
9065,35,1,27.77
9065,53,1,331.05
9065,5,1,364.42
9065,31,2,362.42
9066,74,4,1372.36
9067,56,3,969.0
9067,73,1,51.75
9067,87,5,723.05
9067,49,1,190.43
9068,70,5,196.65
9068,71,1,54.89
9068,70,1,39.33
9069,6,1,488.05
9069,10,2,278.12
9070,74,1,343.09
9070,77,2,846.42
9070,65,3,1413.09
9070,94,3,1167.96
9071,72,5,70.1
9071,7,4,1042.28
9071,73,1,51.75
9072,22,5,1793.6
9072,58,3,884.88
9072,86,4,1610.88
9073,80,4,578.08
9074,64,1,275.08
9075,49,5,952.15
9075,27,4,1117.64
9076,70,1,39.33
9076,27,3,838.23
9076,43,5,453.65
9077,65,1,471.03
9078,31,3,543.63
9078,29,5,1063.5
9079,76,3,488.67
9080,56,1,323.0
9080,95,2,347.4
9081,62,5,1617.15
9081,54,5,428.25
9081,2,1,268.02
9082,65,3,1413.09
9083,54,5,428.25
9083,92,4,837.0
9083,44,5,1098.8
9084,27,1,279.41
9084,48,5,137.15
9084,7,1,260.57
9085,45,5,1011.3
9085,34,3,187.38
9086,62,4,1293.72
9087,42,5,1196.85
9088,23,4,1327.2
9089,91,4,1981.2
9089,19,4,329.76
9089,86,3,1208.16
9089,5,3,1093.26
9090,35,4,111.08
9090,96,1,465.72
9090,94,4,1557.28
9090,94,5,1946.6
9091,31,3,543.63
9091,83,5,1581.65
9091,13,4,70.2
9091,14,1,481.51
9092,43,1,90.73
9092,15,2,837.62
9092,11,2,444.58
9093,97,4,1719.64
9093,76,5,814.45
9093,85,4,1475.44
9094,95,3,521.1
9094,60,4,1159.44
9095,64,2,550.16
9096,9,5,1993.1
9096,9,3,1195.86
9096,50,5,1574.0
9096,27,5,1397.05
9097,6,1,488.05
9097,63,1,231.84
9097,53,4,1324.2
9098,25,3,1432.98
9098,17,2,414.86
9098,34,2,124.92
9098,56,3,969.0
9099,3,3,817.83
9099,55,4,159.72
9099,99,1,376.68
9100,82,5,1749.4
9100,38,5,1766.55
9100,53,3,993.15
9101,32,5,1900.65
9101,45,3,606.78
9101,100,1,378.5
9101,52,4,1715.84
9102,55,5,199.65
9102,35,1,27.77
9103,84,3,1318.05
9104,12,1,43.84
9104,6,5,2440.25
9104,20,2,257.74
9104,40,4,213.72
9105,35,5,138.85
9105,19,2,164.88
9105,70,1,39.33
9105,92,1,209.25
9106,78,4,66.08
9106,93,4,756.6
9107,81,3,190.47
9107,74,4,1372.36
9107,65,1,471.03
9108,71,2,109.78
9108,3,4,1090.44
9108,19,1,82.44
9108,54,2,171.3
9109,53,2,662.1
9109,74,1,343.09
9110,23,1,331.8
9110,62,2,646.86
9110,11,4,889.16
9111,23,3,995.4
9111,42,5,1196.85
9112,16,2,699.02
9112,73,2,103.5
9112,57,2,36.24
9112,93,2,378.3
9113,2,1,268.02
9114,40,3,160.29
9115,23,5,1659.0
9115,70,4,157.32
9115,80,2,289.04
9116,25,2,955.32
9116,32,2,760.26
9117,100,4,1514.0
9117,68,1,453.15
9117,40,4,213.72
9117,56,2,646.0
9118,81,2,126.98
9118,80,2,289.04
9119,99,4,1506.72
9119,93,3,567.45
9119,14,3,1444.53
9120,11,4,889.16
9120,47,1,319.37
9120,59,2,940.82
9120,95,3,521.1
9121,58,5,1474.8
9122,29,1,212.7
9122,65,3,1413.09
9123,49,1,190.43
9123,3,5,1363.05
9123,7,2,521.14
9123,9,2,797.24
9124,42,5,1196.85
9125,16,1,349.51
9125,30,5,638.15
9125,61,3,591.42
9125,72,5,70.1
9126,87,1,144.61
9126,14,1,481.51
9126,28,3,923.4
9127,61,2,394.28
9127,81,1,63.49
9127,92,3,627.75
9128,67,5,2403.95
9128,43,3,272.19
9128,32,2,760.26
9129,16,3,1048.53
9129,65,3,1413.09
9130,51,1,254.05
9130,63,3,695.52
9131,31,1,181.21
9131,84,4,1757.4
9131,42,2,478.74
9131,97,3,1289.73
9132,24,2,287.14
9132,78,4,66.08
9133,47,3,958.11
9133,66,5,980.6
9134,99,5,1883.4
9134,9,5,1993.1
9134,36,2,50.32
9134,93,4,756.6
9135,2,1,268.02
9135,22,2,717.44
9135,18,5,453.9
9135,3,3,817.83
9136,24,3,430.71
9136,3,1,272.61
9137,94,4,1557.28
9137,11,4,889.16
9138,63,3,695.52
9138,14,1,481.51
9139,60,2,579.72
9139,80,5,722.6
9140,93,2,378.3
9140,31,4,724.84
9140,79,5,2040.8
9141,72,1,14.02
9141,27,1,279.41
9141,98,4,869.4
9142,64,3,825.24
9142,54,2,171.3
9143,61,3,591.42
9143,56,1,323.0
9143,71,3,164.67
9144,42,3,718.11
9144,64,1,275.08
9144,23,3,995.4
9145,76,3,488.67
9146,7,4,1042.28
9146,47,5,1596.85
9147,31,5,906.05
9147,83,1,316.33
9148,56,4,1292.0
9148,40,3,160.29
9148,43,2,181.46
9149,56,3,969.0
9150,26,3,1110.78
9151,59,5,2352.05
9151,80,1,144.52
9151,34,5,312.3
9152,83,4,1265.32
9152,45,4,809.04
9153,99,3,1130.04
9154,68,1,453.15
9154,73,1,51.75
9154,47,3,958.11
9155,89,5,1882.75
9155,87,1,144.61
9156,48,5,137.15
9157,42,4,957.48
9157,90,5,2021.9
9158,11,3,666.87
9158,69,1,101.92
9158,44,5,1098.8
9159,45,3,606.78
9159,93,1,189.15
9160,14,4,1926.04
9160,70,1,39.33
9160,63,3,695.52
9160,99,4,1506.72
9161,77,4,1692.84
9161,48,4,109.72
9162,78,2,33.04
9162,27,3,838.23
9162,74,4,1372.36
9163,9,3,1195.86
9163,45,3,606.78
9164,19,3,247.32
9165,82,3,1049.64
9165,70,3,117.99
9165,37,4,1713.8
9166,83,2,632.66
9166,91,4,1981.2
9167,94,2,778.64
9167,78,5,82.6
9167,69,1,101.92
9167,47,3,958.11
9168,98,3,652.05
9169,60,4,1159.44
9169,28,5,1539.0
9170,3,2,545.22
9170,27,4,1117.64
9171,94,5,1946.6
9172,76,5,814.45
9172,28,2,615.6
9172,92,3,627.75
9173,5,5,1822.1
9173,27,4,1117.64
9173,81,1,63.49
9173,83,2,632.66
9174,66,4,784.48
9175,55,5,199.65
9176,38,3,1059.93
9176,58,2,589.92
9177,65,1,471.03
9177,98,4,869.4
9177,74,1,343.09
9177,2,1,268.02
9178,31,4,724.84
9178,26,5,1851.3
9178,69,3,305.76
9178,74,4,1372.36
9179,16,1,349.51
9180,38,4,1413.24
9180,78,2,33.04
9180,23,2,663.6
9180,17,1,207.43
9181,65,3,1413.09
9181,38,4,1413.24
9182,11,3,666.87
9183,46,1,309.85
9183,52,3,1286.88
9184,10,3,417.18
9184,60,4,1159.44
9185,76,1,162.89
9186,88,2,185.66
9186,85,2,737.72
9186,70,1,39.33
9187,74,4,1372.36
9187,48,4,109.72
9187,55,3,119.79
9187,29,3,638.1
9188,73,1,51.75
9189,72,3,42.06
9189,60,2,579.72
9189,96,5,2328.6
9190,43,2,181.46
9190,87,4,578.44
9190,40,3,160.29
9191,18,1,90.78
9192,8,3,494.58
9193,37,4,1713.8
9194,10,5,695.3
9194,58,1,294.96
9195,42,4,957.48
9196,73,2,103.5
9196,52,2,857.92
9196,37,3,1285.35
9197,18,1,90.78
9197,87,1,144.61
9197,83,2,632.66
9198,2,1,268.02
9198,32,5,1900.65
9198,75,3,120.72
9198,26,1,370.26
9199,28,5,1539.0
9200,11,3,666.87
9200,29,4,850.8
9200,26,3,1110.78
9200,43,2,181.46
9201,48,3,82.29
9201,80,2,289.04
9201,71,1,54.89
9202,19,4,329.76
9202,89,2,753.1
9203,33,5,60.6
9203,88,5,464.15
9203,15,4,1675.24
9204,1,5,152.9
9204,94,5,1946.6
9204,45,5,1011.3
9204,88,1,92.83
9205,39,4,958.88
9205,57,5,90.6
9205,67,4,1923.16
9206,19,5,412.2
9206,71,5,274.45
9207,10,5,695.3
9207,6,1,488.05
9208,80,3,433.56
9209,64,1,275.08
9209,53,2,662.1
9209,19,4,329.76
9210,70,3,117.99
9211,96,2,931.44
9211,85,5,1844.3
9211,75,3,120.72
9212,59,5,2352.05
9213,89,1,376.55
9213,12,3,131.52
9213,83,3,948.99
9213,95,4,694.8
9214,52,2,857.92
9214,21,1,276.87
9214,9,2,797.24
9214,32,5,1900.65
9215,24,3,430.71
9215,59,3,1411.23
9216,91,4,1981.2
9216,98,2,434.7
9217,36,5,125.8
9217,82,5,1749.4
9217,4,5,1602.65
9217,8,5,824.3
9218,40,3,160.29
9218,80,3,433.56
9218,96,1,465.72
9219,83,3,948.99
9220,31,5,906.05
9220,62,1,323.43
9220,64,3,825.24
9221,19,1,82.44
9222,46,2,619.7
9222,10,3,417.18
9222,96,2,931.44
9223,69,5,509.6
9223,85,1,368.86
9224,61,2,394.28
9224,8,1,164.86
9224,9,3,1195.86
9224,25,3,1432.98
9225,92,3,627.75
9225,16,3,1048.53
9225,76,3,488.67
9225,43,2,181.46
9226,3,3,817.83
9226,59,5,2352.05
9226,39,3,719.16
9226,68,1,453.15
9227,96,3,1397.16
9227,2,2,536.04
9227,1,5,152.9
9228,92,2,418.5
9228,48,5,137.15
9228,78,1,16.52
9229,63,4,927.36
9230,100,5,1892.5
9231,5,4,1457.68
9231,30,3,382.89
9232,43,4,362.92
9232,51,2,508.1
9232,82,1,349.88
9232,21,5,1384.35
9233,77,5,2116.05
9234,43,5,453.65
9234,83,2,632.66
9234,36,3,75.48
9235,26,4,1481.04
9236,54,3,256.95
9236,17,5,1037.15
9237,20,3,386.61
9237,19,4,329.76
9237,22,2,717.44
9237,95,5,868.5
9238,32,5,1900.65
9238,33,4,48.48
9238,74,3,1029.27
9238,71,4,219.56
9239,83,2,632.66
9239,98,4,869.4
9240,59,5,2352.05
9241,39,1,239.72
9241,77,5,2116.05
9242,61,2,394.28
9242,38,2,706.62
9242,44,3,659.28
9243,88,3,278.49
9243,56,3,969.0
9244,35,2,55.54
9245,75,5,201.2
9245,100,4,1514.0
9245,83,1,316.33
9246,70,2,78.66
9246,53,2,662.1
9246,40,3,160.29
9247,24,2,287.14
9247,18,2,181.56
9247,41,5,1241.75
9247,72,4,56.08
9248,97,3,1289.73
9248,69,1,101.92
9249,14,5,2407.55
9249,59,2,940.82
9249,59,4,1881.64
9249,28,5,1539.0
9250,64,5,1375.4
9250,9,1,398.62
9251,15,3,1256.43
9251,14,4,1926.04
9251,72,1,14.02
9252,16,4,1398.04
9252,18,1,90.78
9252,70,4,157.32
9253,29,2,425.4
9254,23,5,1659.0
9255,64,4,1100.32
9256,88,4,371.32
9256,75,1,40.24
9256,34,5,312.3
9256,90,3,1213.14
9257,55,3,119.79
9257,25,3,1432.98
9257,17,3,622.29
9258,75,5,201.2
9258,39,2,479.44
9259,72,2,28.04
9259,40,1,53.43
9260,54,3,256.95
9260,100,4,1514.0
9261,100,1,378.5
9261,64,5,1375.4
9262,3,2,545.22
9262,11,2,444.58
9262,3,1,272.61
9263,18,5,453.9
9263,48,3,82.29
9263,12,4,175.36
9264,100,1,378.5
9264,44,3,659.28
9265,28,4,1231.2
9265,79,1,408.16
9265,29,5,1063.5
9265,19,2,164.88
9266,66,1,196.12
9267,35,2,55.54
9267,90,4,1617.52
9268,13,5,87.75
9268,51,4,1016.2
9268,43,3,272.19
9268,41,4,993.4
9269,94,4,1557.28
9269,22,5,1793.6
9269,87,1,144.61
9270,77,1,423.21
9270,20,3,386.61
9270,42,1,239.37
9270,71,2,109.78
9271,87,3,433.83
9271,89,1,376.55
9271,16,5,1747.55
9271,76,1,162.89
9272,20,2,257.74
9273,14,2,963.02
9273,66,1,196.12
9274,68,2,906.3
9274,69,1,101.92
9274,68,3,1359.45
9275,60,3,869.58
9276,40,1,53.43
9276,47,1,319.37
9277,72,4,56.08
9277,50,4,1259.2
9277,3,2,545.22
9277,24,2,287.14
9278,71,1,54.89
9278,74,3,1029.27
9278,22,2,717.44
9278,6,5,2440.25
9279,2,4,1072.08
9280,3,2,545.22
9280,93,1,189.15
9280,81,3,190.47
9281,69,5,509.6
9281,33,2,24.24
9281,50,3,944.4
9281,52,1,428.96
9282,72,5,70.1
9282,93,5,945.75
9282,14,4,1926.04
9283,10,1,139.06
9283,36,2,50.32
9283,96,5,2328.6
9284,73,5,258.75
9285,32,4,1520.52
9286,21,2,553.74
9286,20,3,386.61
9287,53,4,1324.2
9287,12,1,43.84
9287,100,1,378.5
9287,64,5,1375.4
9288,8,1,164.86
9288,95,1,173.7
9288,36,5,125.8
9289,90,1,404.38
9289,59,2,940.82
9289,70,4,157.32
9290,71,5,274.45
9290,3,5,1363.05
9290,82,2,699.76
9291,30,4,510.52
9291,54,4,342.6
9291,19,3,247.32
9292,22,5,1793.6
9292,3,3,817.83
9293,69,1,101.92
9293,4,3,961.59
9293,51,4,1016.2
9294,2,5,1340.1
9294,72,4,56.08
9294,7,3,781.71
9295,96,1,465.72
9295,89,3,1129.65
9295,29,1,212.7
9295,42,4,957.48
9296,3,5,1363.05
9296,63,3,695.52
9296,29,1,212.7
9297,13,4,70.2
9297,60,4,1159.44
9297,39,2,479.44
9298,88,5,464.15
9298,17,3,622.29
9298,86,1,402.72
9299,52,3,1286.88
9300,44,1,219.76
9301,79,4,1632.64
9302,57,4,72.48
9303,47,1,319.37
9303,28,4,1231.2
9303,77,3,1269.63
9303,69,2,203.84
9304,50,3,944.4
9304,45,1,202.26
9304,52,4,1715.84
9304,11,1,222.29
9305,89,2,753.1
9306,21,1,276.87
9306,10,4,556.24
9306,50,2,629.6
9307,4,4,1282.12
9307,88,5,464.15
9307,21,4,1107.48
9308,3,2,545.22
9308,60,1,289.86
9309,67,5,2403.95
9310,69,1,101.92
9311,79,2,816.32
9312,81,1,63.49
9312,59,2,940.82
9313,50,3,944.4
9313,6,3,1464.15
9314,68,4,1812.6
9315,51,3,762.15
9315,42,5,1196.85
9315,80,5,722.6
9315,57,2,36.24
9316,16,3,1048.53
9317,83,4,1265.32
9317,73,2,103.5
9317,58,5,1474.8
9318,32,4,1520.52
9318,98,4,869.4
9318,85,1,368.86
9319,67,2,961.58
9319,49,1,190.43
9319,64,4,1100.32
9319,17,3,622.29
9320,16,4,1398.04
9320,78,5,82.6
9320,69,4,407.68
9320,1,4,122.32
9321,90,2,808.76
9321,40,3,160.29
9321,100,1,378.5
9321,13,3,52.65
9322,91,4,1981.2
9322,17,5,1037.15
9322,33,5,60.6
9322,17,1,207.43
9323,70,4,157.32
9324,11,3,666.87
9324,44,3,659.28
9324,22,3,1076.16
9325,5,5,1822.1
9326,52,4,1715.84
9326,82,3,1049.64
9326,75,1,40.24
9326,84,3,1318.05
9327,40,3,160.29
9327,11,3,666.87
9327,17,5,1037.15
9328,37,2,856.9
9328,31,1,181.21
9328,18,5,453.9
9329,61,1,197.14
9329,95,5,868.5
9330,69,2,203.84
9330,16,4,1398.04
9331,50,2,629.6
9331,95,1,173.7
9331,54,5,428.25
9332,89,2,753.1
9332,80,4,578.08
9333,7,3,781.71
9333,94,2,778.64
9333,100,4,1514.0
9334,72,5,70.1
9334,83,1,316.33
9335,55,1,39.93
9336,27,5,1397.05
9336,85,2,737.72
9336,98,4,869.4
9336,16,4,1398.04
9337,94,3,1167.96
9337,36,2,50.32
9337,51,5,1270.25
9337,23,4,1327.2
9338,19,5,412.2
9339,57,2,36.24
9340,6,5,2440.25
9341,55,4,159.72
9341,48,2,54.86
9341,43,1,90.73
9342,40,2,106.86
9342,79,3,1224.48
9342,52,1,428.96
9343,31,3,543.63
9343,95,4,694.8
9343,43,5,453.65
9344,88,4,371.32
9345,94,4,1557.28
9345,16,2,699.02
9346,76,1,162.89
9346,27,1,279.41
9346,75,2,80.48
9347,19,2,164.88
9347,34,3,187.38
9347,27,5,1397.05
9348,66,1,196.12
9349,50,1,314.8
9350,67,1,480.79
9350,78,1,16.52
9350,71,1,54.89
9351,33,2,24.24
9351,82,3,1049.64
9351,46,4,1239.4
9352,30,1,127.63
9353,95,5,868.5
9354,26,5,1851.3
9354,26,2,740.52
9354,32,2,760.26
9354,60,1,289.86
9355,54,2,171.3
9355,29,3,638.1
9355,86,3,1208.16
9355,76,5,814.45
9356,50,4,1259.2
9356,27,2,558.82
9357,79,3,1224.48
9357,71,5,274.45
9358,2,3,804.06
9359,17,1,207.43
9360,36,3,75.48
9360,44,3,659.28
9361,31,2,362.42
9361,36,1,25.16
9362,100,5,1892.5
9362,39,3,719.16
9362,36,4,100.64
9362,3,3,817.83
9363,42,5,1196.85
9363,40,5,267.15
9363,70,5,196.65
9363,61,5,985.7
9364,19,2,164.88
9364,99,1,376.68
9365,39,4,958.88
9365,43,4,362.92
9365,58,1,294.96
9366,44,1,219.76
9366,32,2,760.26
9366,80,1,144.52
9367,57,2,36.24
9367,9,2,797.24
9368,7,3,781.71
9368,8,1,164.86
9368,6,4,1952.2
9369,26,1,370.26
9370,45,4,809.04
9370,68,4,1812.6
9371,91,1,495.3
9371,44,5,1098.8
9371,34,1,62.46
9372,99,5,1883.4
9372,62,2,646.86
9372,74,1,343.09
9373,33,1,12.12
9374,78,3,49.56
9374,63,3,695.52
9374,9,5,1993.1
9375,35,5,138.85
9375,42,3,718.11
9375,99,3,1130.04
9375,91,5,2476.5
9376,86,1,402.72
9377,42,3,718.11
9377,25,1,477.66
9377,54,1,85.65
9378,23,4,1327.2
9379,86,3,1208.16
9379,67,4,1923.16
9379,97,1,429.91
9379,15,1,418.81
9380,19,5,412.2
9380,42,4,957.48
9380,47,4,1277.48
9381,24,5,717.85
9381,97,4,1719.64
9381,85,4,1475.44
9382,70,1,39.33
9383,36,2,50.32
9384,34,3,187.38
9384,84,3,1318.05
9384,68,3,1359.45
9384,1,1,30.58
9385,19,1,82.44
9385,60,1,289.86
9386,17,1,207.43
9387,91,2,990.6
9387,89,3,1129.65
9387,44,5,1098.8
9388,4,2,641.06
9388,70,3,117.99
9389,59,1,470.41
9390,92,1,209.25
9390,75,2,80.48
9391,27,3,838.23
9392,69,2,203.84
9393,88,2,185.66
9393,79,4,1632.64
9393,46,3,929.55
9393,47,2,638.74
9394,69,4,407.68
9395,34,5,312.3
9395,92,2,418.5
9396,60,4,1159.44
9396,86,5,2013.6
9396,32,5,1900.65
9396,45,4,809.04
9397,100,4,1514.0
9398,42,3,718.11
9398,35,5,138.85
9398,5,3,1093.26
9399,93,3,567.45
9400,42,2,478.74
9401,6,2,976.1
9401,64,1,275.08
9402,27,4,1117.64
9402,99,2,753.36
9402,11,3,666.87
9402,9,4,1594.48
9403,11,4,889.16
9404,89,5,1882.75
9404,5,5,1822.1
9405,98,4,869.4
9405,22,3,1076.16
9405,50,2,629.6
9406,77,4,1692.84
9406,86,2,805.44
9407,8,4,659.44
9407,45,1,202.26
9407,47,2,638.74
9408,92,4,837.0
9408,68,4,1812.6
9408,56,3,969.0
9408,26,3,1110.78
9409,94,2,778.64
9409,14,2,963.02
9409,72,4,56.08
9409,8,4,659.44
9410,56,5,1615.0
9411,13,5,87.75
9412,31,3,543.63
9412,65,3,1413.09
9412,32,2,760.26
9413,28,1,307.8
9413,48,4,109.72
9413,25,4,1910.64
9414,42,3,718.11
9414,15,3,1256.43
9414,87,1,144.61
9415,27,3,838.23
9415,6,3,1464.15
9415,85,2,737.72
9415,91,1,495.3
9416,23,5,1659.0
9416,8,4,659.44
9416,96,3,1397.16
9417,10,1,139.06
9418,37,5,2142.25
9418,45,1,202.26
9419,8,4,659.44
9419,27,3,838.23
9419,79,1,408.16
9419,8,2,329.72
9420,42,4,957.48
9420,21,3,830.61
9420,43,4,362.92
9421,52,2,857.92
9422,32,3,1140.39
9422,50,5,1574.0
9422,43,1,90.73
9423,12,4,175.36
9424,59,2,940.82
9425,88,1,92.83
9425,80,2,289.04
9426,88,4,371.32
9426,8,2,329.72
9427,80,4,578.08
9427,7,3,781.71
9428,48,2,54.86
9429,83,5,1581.65
9429,65,5,2355.15
9429,63,1,231.84
9429,20,4,515.48
9430,31,3,543.63
9431,63,4,927.36
9431,47,5,1596.85
9432,6,1,488.05
9432,9,1,398.62
9432,69,3,305.76
9433,99,1,376.68
9434,60,2,579.72
9435,29,5,1063.5
9435,8,4,659.44
9436,11,2,444.58
9436,98,5,1086.75
9436,62,4,1293.72
9436,26,2,740.52
9437,1,2,61.16
9438,13,1,17.55
9438,85,4,1475.44
9438,80,5,722.6
9439,70,2,78.66
9439,80,3,433.56
9439,72,3,42.06
9440,6,4,1952.2
9440,80,4,578.08
9440,13,5,87.75
9440,12,3,131.52
9441,65,2,942.06
9442,51,3,762.15
9442,48,5,137.15
9443,21,5,1384.35
9444,59,4,1881.64
9445,46,5,1549.25
9446,41,5,1241.75
9447,79,1,408.16
9447,83,5,1581.65
9447,53,4,1324.2
9448,10,1,139.06
9448,39,5,1198.6
9449,56,3,969.0
9449,15,3,1256.43
9449,42,2,478.74
9449,54,4,342.6
9450,63,5,1159.2
9451,38,2,706.62
9451,21,3,830.61
9452,66,2,392.24
9453,47,2,638.74
9454,96,5,2328.6
9455,73,1,51.75
9455,66,4,784.48
9455,8,3,494.58
9456,21,5,1384.35
9456,63,4,927.36
9456,90,1,404.38
9456,47,3,958.11
9457,63,5,1159.2
9458,79,4,1632.64
9458,81,1,63.49
9459,2,3,804.06
9460,84,1,439.35
9460,3,5,1363.05
9461,30,4,510.52
9461,100,4,1514.0
9462,38,3,1059.93
9462,21,4,1107.48
9463,67,1,480.79
9463,30,4,510.52
9463,12,4,175.36
9463,33,1,12.12
9464,48,3,82.29
9465,60,1,289.86
9465,1,3,91.74
9465,87,3,433.83
9465,96,3,1397.16
9466,42,2,478.74
9466,81,2,126.98
9466,29,1,212.7
9466,90,2,808.76
9467,81,1,63.49
9468,78,1,16.52
9468,27,2,558.82
9469,65,4,1884.12
9469,79,5,2040.8
9469,62,5,1617.15
9470,5,3,1093.26
9470,69,5,509.6
9470,18,4,363.12
9471,86,5,2013.6
9471,75,4,160.96
9471,89,5,1882.75
9472,4,3,961.59
9472,23,5,1659.0
9472,47,3,958.11
9472,72,1,14.02
9473,20,2,257.74
9473,15,1,418.81
9473,16,1,349.51
9473,7,4,1042.28
9474,26,5,1851.3
9474,66,3,588.36
9475,94,2,778.64
9476,45,3,606.78
9476,46,1,309.85
9476,59,4,1881.64
9477,28,4,1231.2
9478,7,3,781.71
9478,94,4,1557.28
9478,74,5,1715.45
9479,79,3,1224.48
9480,28,4,1231.2
9481,89,4,1506.2
9481,50,4,1259.2
9481,85,3,1106.58
9482,50,3,944.4
9482,84,3,1318.05
9482,26,2,740.52
9482,59,5,2352.05
9483,66,1,196.12
9483,55,4,159.72
9483,50,5,1574.0
9483,6,3,1464.15
9484,11,3,666.87
9484,84,2,878.7
9484,61,5,985.7
9485,16,2,699.02
9486,72,2,28.04
9486,75,3,120.72
9486,60,4,1159.44
9486,27,1,279.41
9487,100,2,757.0
9487,47,3,958.11
9488,4,4,1282.12
9489,44,2,439.52
9490,27,4,1117.64
9490,98,5,1086.75
9490,42,1,239.37
9490,98,3,652.05
9491,57,1,18.12
9491,36,2,50.32
9491,64,3,825.24
9491,63,3,695.52
9492,100,5,1892.5
9492,65,4,1884.12
9492,89,1,376.55
9493,20,4,515.48
9494,59,3,1411.23
9494,59,1,470.41
9494,23,1,331.8
9495,19,2,164.88
9495,90,3,1213.14
9495,22,3,1076.16
9496,64,3,825.24
9496,22,1,358.72
9497,62,3,970.29
9497,30,3,382.89
9497,97,3,1289.73
9498,66,1,196.12
9498,48,4,109.72
9498,89,1,376.55
9498,8,4,659.44
9499,92,1,209.25
9499,58,1,294.96
9500,37,3,1285.35
9500,84,3,1318.05
9500,75,5,201.2
9500,23,2,663.6
9501,5,3,1093.26
9501,38,2,706.62
9502,61,4,788.56
9502,92,3,627.75
9502,38,2,706.62
9503,51,2,508.1
9504,18,1,90.78
9504,48,5,137.15
9504,65,3,1413.09
9504,92,4,837.0
9505,99,3,1130.04
9506,81,1,63.49
9507,40,5,267.15
9507,80,3,433.56
9508,39,1,239.72
9508,69,4,407.68
9508,41,4,993.4
9509,99,3,1130.04
9509,25,5,2388.3
9509,15,4,1675.24
9510,48,1,27.43
9511,79,3,1224.48
9511,4,1,320.53
9511,38,2,706.62
9512,67,4,1923.16
9512,53,1,331.05
9512,22,5,1793.6
9513,84,1,439.35
9513,99,1,376.68
9513,83,4,1265.32
9513,80,5,722.6
9514,85,5,1844.3
9514,3,4,1090.44
9514,30,3,382.89
9514,50,2,629.6
9515,77,5,2116.05
9515,99,3,1130.04
9515,64,1,275.08
9515,19,2,164.88
9516,79,5,2040.8
9516,75,1,40.24
9516,65,1,471.03
9517,57,3,54.36
9517,60,5,1449.3
9517,24,1,143.57
9517,82,2,699.76
9518,67,2,961.58
9518,20,3,386.61
9519,49,4,761.72
9519,87,2,289.22
9519,29,4,850.8
9519,85,4,1475.44
9520,71,1,54.89
9520,22,4,1434.88
9520,31,1,181.21
9521,10,2,278.12
9521,8,2,329.72
9521,89,2,753.1
9522,57,4,72.48
9523,8,2,329.72
9523,3,5,1363.05
9524,95,2,347.4
9524,59,2,940.82
9524,34,3,187.38
9525,22,2,717.44
9526,80,4,578.08
9526,15,4,1675.24
9526,27,2,558.82
9527,79,1,408.16
9527,48,3,82.29
9528,54,4,342.6
9529,9,2,797.24
9529,78,2,33.04
9530,23,2,663.6
9530,17,1,207.43
9530,63,5,1159.2
9530,36,2,50.32
9531,64,3,825.24
9531,30,3,382.89
9531,84,5,2196.75
9531,62,4,1293.72
9532,37,2,856.9
9532,10,2,278.12
9532,72,4,56.08
9533,15,5,2094.05
9533,92,1,209.25
9533,89,3,1129.65
9534,12,2,87.68
9534,51,4,1016.2
9534,42,5,1196.85
9534,86,3,1208.16
9535,12,4,175.36
9535,98,2,434.7
9536,95,2,347.4
9536,84,2,878.7
9536,92,2,418.5
9537,86,4,1610.88
9537,78,1,16.52
9537,42,3,718.11
9538,78,5,82.6
9538,52,3,1286.88
9538,24,1,143.57
9539,47,3,958.11
9539,61,5,985.7
9540,52,3,1286.88
9540,44,4,879.04
9540,90,4,1617.52
9540,53,3,993.15
9541,53,5,1655.25
9541,87,3,433.83
9541,46,4,1239.4
9541,67,1,480.79
9542,57,4,72.48
9542,70,3,117.99
9543,65,1,471.03
9543,9,2,797.24
9543,72,2,28.04
9544,36,5,125.8
9544,19,3,247.32
9545,25,2,955.32
9546,77,1,423.21
9547,99,5,1883.4
9548,21,3,830.61
9549,6,5,2440.25
9549,45,1,202.26
9549,61,2,394.28
9549,92,5,1046.25
9550,14,1,481.51
9550,18,2,181.56
9551,97,1,429.91
9551,94,2,778.64
9551,97,1,429.91
9552,56,1,323.0
9552,97,5,2149.55
9553,84,2,878.7
9554,44,2,439.52
9555,85,4,1475.44
9555,49,2,380.86
9555,45,3,606.78
9556,80,3,433.56
9557,22,4,1434.88
9557,54,5,428.25
9557,94,4,1557.28
9558,45,4,809.04
9558,48,4,109.72
9558,53,2,662.1
9559,64,3,825.24
9559,41,3,745.05
9560,73,4,207.0
9560,47,5,1596.85
9561,33,2,24.24
9561,62,3,970.29
9561,64,2,550.16
9561,60,4,1159.44
9562,66,1,196.12
9562,39,1,239.72
9563,6,2,976.1
9563,21,4,1107.48
9563,23,1,331.8
9563,35,5,138.85
9564,65,5,2355.15
9564,14,5,2407.55
9564,27,1,279.41
9564,59,1,470.41
9565,32,4,1520.52
9565,40,5,267.15
9565,43,5,453.65
9565,66,5,980.6
9566,46,3,929.55
9566,26,2,740.52
9567,23,5,1659.0
9567,66,1,196.12
9568,40,2,106.86
9568,100,4,1514.0
9568,91,3,1485.9
9569,47,1,319.37
9570,2,5,1340.1
9571,97,4,1719.64
9572,43,3,272.19
9572,68,4,1812.6
9572,85,5,1844.3
9573,1,3,91.74
9574,37,3,1285.35
9574,10,3,417.18
9575,7,5,1302.85
